Disable,Group,SubTestName,SubSubTestName,Function,Input,Output,Timeout,Policy,LowerLimit,UpperLimit,Units,Condition,StopOnFail,Notes
,FCT,MIC1_TEST@RMS,@MIC1_NOISE_Vrms,common.get_value_by_key,[[MIC1_NOISE_LEVEL]],,3000,,0,50,mV,,,
,FCT,MIC1_TEST,@MIC1_Noise_Level_A-Weight,common.calculate_a_weight,"MIC1",,60000,,10,85,dB(A),,,
,FCT,MIC1_TEST,CONNECT_SPEAK_SEL_SW_SPEAK1,common.rpc_call,"{'func':'mixdevice.relay', 'args':['SPEAK_SEL_SW_SPEAK1']}",,5000,,,,,,,
,FCT,MIC1_TEST,CONNECT_AMP_LOAD_SW,common.rpc_call,"{'func':'mixdevice.relay', 'args':['AMP_LOAD_SW']}",,5000,,,,,,,
,FCT,MIC1_TEST,Set_Audio_Volume_MIC1,common.set_volume,"MIC1",,5000,,,,,,,
,FCT,MIC1_TEST,Delay_After_AMP_LOAD_SW,common.delay,1000,,20000,R,,,,,,
,FCT,MIC1_TEST,@ANALYZE_MIC1,common.audio_record_and_analyse,"['AUDIO_INPUT_SEL_SW_DUT_MIC1', 1000, 48000, 1000, 10000]",[[MIC1_INFO]],60000,E,--PASS--,--PASS--,,,,
,FCT,MIC1_TEST@FREQ,@MIC1_Frequency,common.get_value_by_key,[[MIC1_INFO]],,3000,,990,1010,Hz,,,
,FCT,MIC1_TEST@RMS,@MIC1_Vrms,common.get_value_by_key,[[MIC1_INFO]],[[MIC1_RMS]],3000,,50,900,mV,,,
,FCT,MIC1_TEST@dBV,@MIC1_dBV,common.get_value_by_key,[[MIC1_INFO]],,3000,,-26,-1,dBV,,,
,FCT,MIC1_TEST@THDN,@MIC1_THD+N,common.get_value_by_key,[[MIC1_INFO]],[[MIC1_THDN]],3000,,0.1,40,%,,,
,FCT,MIC1_TEST,Save_Raw_Wav,common.save_raw_wav,"['MIC1', [[MIC1_RMS]], [[MIC1_THDN]]]",,60000,,,,,,,
