Disable,Group,SubTestName,SubSubTestName,Function,Input,Output,Timeout,Policy,LowerLimit,UpperLimit,Units,Condition,StopOnFail,Notes
,FCT,MIC1_TEST,PARSE_REOCDE,common.rpc_call,"{'func':'mixdevice.get_audio_info', 'args':['AUDIO_INPUT_SEL_SW_DUT_MIC1.wav', 10000, 48000]}",[[MIC1_INFO]],5000,,,,,,,
,FCT,MIC1_TEST,@FREQ,common.get_value_by_key,[[MIC1_INFO]],,3000,,950,1050,Hz,,,
,FCT,MIC1_TEST,@RMS,common.get_value_by_key,[[MIC1_INFO]],,3000,,,,V,,,
Y,FCT,MIC1_TEST,dBV,common.get_value_by_key,[[MIC1_INFO]],,3000,,,,,,,
,FCT,MIC1_TEST,@THDN,common.get_value_by_key,[[MIC1_INFO]],,3000,,,,dB,,,
,FCT,MIC1_TEST,@VOLT_MEAS_MUX_SEL_DUT_QCC_MIC_BIAS,common.rpc_call,"{'func':'mixdevice.measureByDMM', 'args':['ch1','7000mv','VOLT_MEAS_MUX_SEL_DUT_QCC_MIC_BIAS', 0.2]}",,5000,,1800,2000,mV,,,
,FCT,MIC1_TEST,@DISABLE_MIC,common.run_bmt_cmd,"{'cmd_key':'MIC1_DISABLE', 'cmd_args':[[[scanned_sn]]], 'expect_keyword':'Ok','Timeout':5000}",,6000,,,,,,,
,FCT,MIC1_TEST,DISCONNECT_SPEAK_SEL_SW_SPEAK1,common.rpc_call,"{'func':'mixdevice.relay', 'args':['SPEAK_SEL_SW_SPEAK1', 'DISCONNECT']}",,5000,,,,,,,
,FCT,MIC1_TEST,DISCONNECT_AMP_LOAD_SW,common.rpc_call,"{'func':'mixdevice.relay', 'args':['AMP_LOAD_SW','DISCONNECT']}",,5000,,,,,,,
,FCT,MIC1_TEST,DISCONNECT_AUDIO_INPUT_SEL_SW_DUT_AMP,common.rpc_call,"{'func':'mixdevice.relay', 'args':['AUDIO_INPUT_SEL_SW_DUT_AMP', 'DISCONNECT']}",,5000,,,,,,,

,FCT,BMT_DIAGS,@Write_USBProductString_BDAddress_DeviceName,common.run_bmt_cmd,"{'cmd_key':'WRITE_USBPRODUCTSTRING', 'cmd_args':[[[mac_address]]], 'expect_keyword':'mfg_data read/write was successful', 'Timeout':10000}",,60000,,,,,,,
,FCT,BMT_DIAGS,@WRITE_APSK_0x002180,common.run_bmt_cmd,"{'cmd_key':'WRITE_APSK_0x002180', 'expect_keyword':'Successfully wrote audio pskey: 0x002180=0x1001000100020000025800000258', 'Timeout':10000}",,60000,,,,,,,
,FCT,BMT_DIAGS,@WRITE_APSK_0x002182,common.run_bmt_cmd,"{'cmd_key':'WRITE_APSK_0x002182', 'expect_keyword':'Successfully wrote audio pskey: 0x002182=0x1001000100020000025800000258', 'Timeout':10000}",,60000,,,,,,,
,FCT,BMT_DIAGS,@WRITE_APSK_0x200380,common.run_bmt_cmd,"{'cmd_key':'WRITE_APSK_0x200380', 'expect_keyword':'Successfully wrote audio pskey: 0x200380=0x1001000100020000025800000258', 'Timeout':10000}",,60000,,,,,,,
,FCT,BMT_DIAGS,@WRITE_APSK_0x200382,common.run_bmt_cmd,"{'cmd_key':'WRITE_APSK_0x200382', 'expect_keyword':'Successfully wrote audio pskey: 0x200382=0x1001000100020000025800000258', 'Timeout':10000}",,60000,,,,,,,
,FCT,BMT_DIAGS,@WRITE_DEVICE_ID,common.run_bmt_cmd,"{'cmd_key':'WRITE_DEVICE_ID', 'expect_keyword':'flash_device_id successful', 'Timeout':10000}",,60000,,,,,,,
,FCT,BMT_DIAGS,@READ_UsbProductString,common.run_bmt_cmd,"{'cmd_key':'READ_USBPRODUCTSTRING', 'expect_keyword':'app3:USBProductString=', 'parse_pattern':'USBProductString=.([\w\s]+).', 'Timeout':10000}",,60000,,Bose Open Earbuds Ultra,Bose Open Earbuds Ultra,,,,
,FCT,BMT_DIAGS,Delay_After_READ_UsbProductString,common.delay,3000,,20000,,,,,,,
,FCT,BMT_DIAGS,@READ_BD_ADDRESS,common.run_bmt_cmd,"{'cmd_key':'READ_BD_ADDRESS', 'expect_keyword':'bt2:BD_ADDRESS=', 'parse_pattern':'BD_ADDRESS=\[\s(.+)\s\]', 'Timeout':10000}",[[bd_address]],60000,,,,,,,
,FCT,BMT_DIAGS,Compare_BD_Address,common.compare_bd_address,"[[[mac_address]], [[bd_address]], 'bd']",,20000,,,,,,,

,FCT,BMT_DIAGS,@READ_DeviceName,common.run_bmt_cmd,"{'cmd_key':'READ_DEVICENAME', 'expect_keyword':'app5:DeviceName=', 'parse_pattern':'DeviceName=.([\w\s]+).', 'Timeout':10000}",,60000,,SER_SOR_L_D5C8F6,SER_SOR_L_D5C8F6,,,,
,FCT,BMT_DIAGS,@WRITE_NOWSPEAK_LIC,common.run_bmt_cmd,"{'cmd_key':'WRITE_NOWSPEAK_LIC', 'cmd_args':[[[LICENSE_KEY]]], 'expect_keyword':'mfg_data read/write was successful', 'Timeout':10000}",,60000,,,,,,,
,FCT,BMT_DIAGS,@READ_NOWSPEAK_LIC,common.run_bmt_cmd,"{'cmd_key':'READ_NOWSPEAK_LIC', 'expect_keyword':'app3:CustomerReadOnlyKey8=', 'parse_pattern':'CustomerReadOnlyKey8=\[\s([\w\s]+)\s\]', 'Timeout':10000}",[[READ_NOWSPEAK_LIC]],60000,,,,,,,
